Date,Title,News,Author,Source
2023-09-08 12:20:20,"Dixon Technologies stock may correct to Rs 4,000; Kotak explains why","3 Min ReadElectronic manufacturing services (EMS) player Dixon Technologies Ltd shares have rallied 75.84 percent in the last four months. On Thursday, the scrip gained over 2 percent to hit a day's high of Rs 5,105.00 apiece. The recent rally in Dixon's share price has made conditions to return from current market price stiff, according to Kotak Institutional Equities.NSETop Gainers
Top Losers
Most Active
Price Shockers
Volume ShockersDixon is transitioning from slow-growing segments where it has a large 30 percent-plus market share into new EMS segments, exports and component manufacturing. As per Kotak, Dixon has the right credentials for the first two, thanks to free cash flow to invest, customer references and PLI scheme.You May LikeIn the component manufacturing, the company depends on external support — the government’s ability to incentivise collaboration with global majors for Indian companies, Kotak said.The brokerage has initiated coverage on Dixon Technologies Ltd with a 'Sell' rating and a target price of Rs 4,000, implying a 21 percent potential downside for the counter from the current market levels. Kotak has factored in a reasonable upside from the transition. It said its target multiple implies a revenue CAGR of 16 percent over FY2025-45, relying heavily on the success of the transition.""With most markets Dixon operates in likely to grow volumes at 1X GDP over the medium term, the revenue growth yields stiff conditions for its market share. This implies a 40-45 percent market share in the mobile and laptop or tablet segments by 2036 and 70-80 percent market share by 2046. We place the burden of additional growth on the market share of these two segments, as the case for brands outsourcing more to EMS players is largely limited to these segments, in our view,"" it said.Kotak expects Dixon to broadly maintain its current business returns in the EMS business over time. Taking any improvement in business returns would be too much to expect from the EMS business of Dixon beyond the period of PLI support, it said.The brokerage highlighted that Dixon’s business mix will transition over time to being dominated by segments that face competition from global majors. ""Though asset turnovers will increase, the benefit of the same would be negated by a lower margin.""FinancialsKotak expects Dixon's EBITDA/PAT to increase at a CAGR of 35 percent/42 percent during FY2023-26E. As per the brokerage, the EBITDA margin is likely to marginally improve to 4.3 percent over this period, as improvements in consumer electronics get largely negated by a sharp scale-up in the lower-margin mobile business.It expects Dixon to generate operating cash flow and free cash flow of Rs 19 billion and Rs 5 billion during FY2024-26.As per Kotak, past trends suggest sharp volatility in cash flows, margin and revenues of select EMS players in mobile phone. Dixon's success in component manufacturing depends on the government's ability to incentivise the collaboration with global majors for Indian companies, it said.First Published: Sept 7, 2023 3:59 PM ISTFirst Published: Sept 7, 2023 3:59 PM ISTFirst Published: Sept 7, 2023 3:59 PM IST",Meghna Sen   ,CNBC
2023-09-08 12:19:56,Transformers and Rectifiers shares hit 20% upper circuit ahead of board meet to consider fundraising options,"2 Min ReadTransformers and Rectifiers (India) Ltd (TRIL) shares soared nearly 20  percent to hit a record high on Friday after the company announced that its board will meet on September 12 to consider a proposal for raising funds.NSETop Gainers
Top Losers
Most Active
Price Shockers
Volume ShockersTRIL shares jumped 19.97 percent to hit a record high of Rs 151.40 per share on BSE as trading volume surged by more than two-times in morning deals. The company has an upper circuit limit of 20 percent per day.Around 3.52 lakh shares of the company changed hands on BSE against the two-week average trading volume of 1.52 lakh. On NSE, more than 47 lakh shares traded in morning deals with the stock surging more than 19 percent to hit all-time high of Rs 151.60 per share, hitting the upper circuit.At the last count, the shares had eased gains, and were trading 14.8 percent higher.TRIL in a late night filing on Thursday informed bourses that the meeting of Board of Directors of the company will be held on Tuesday, 12th September, 2023, to consider a fundraising proposal, among others.The company plans to raise funds by way of preferential issue of equity shares or equity-linked securities, securities convertible into equity shares secured, redeemable, non-convertible debentures or other means.The securities will be issued to non-promoter investors through Qualified Institutional Placement (QIP).The company did not disclose the amount of funds that it seeks to raise through various options.TRIL manufactures a wide variety of transformers and switchgears. It is one of a few companies that manufacture high rated value transformers that are 220KV, 400KV, 765KV and also 1200KV indigenously.It has been undertaking backward integration and now manufactures  majority of the key components in-house to support the quality, timely delivery and to achieve better operational efficiency.The company in July had announced bagging orders worth Rs 134 crore from a central utility, taking its total order book to Rs 1,955 crore as of date.(Edited by : Asmita Pant)
First Published: Sept 8, 2023 12:01 PM IST(Edited by : Asmita Pant)
First Published: Sept 8, 2023 12:01 PM IST(Edited by : Asmita Pant)First Published: Sept 8, 2023 12:01 PM IST",CNBCTV18.com ,CNBC
2023-09-08 12:03:04,EMS IPO opens for subscription. Should you bid?,"4 Min ReadThe initial public offer (IPO) of EMS Limited (EMSL) opened for subscription on Friday, September 8. The three-day bidding process will conclude on Tuesday (September 12). Ahead of the issue opening, the sewerage solution provider mopped up Rs 96.37 crore via anchor book.NSETop Gainers
Top Losers
Most Active
Price Shockers
Volume ShockersEMS Limited has fixed a price band of Rs 200-211 per share, and investors can bid for a minimum of 70 shares in one lot and in multiples thereafter.Should you apply or not?Analysts have a 'Subscribe' recommendation to the IPO considering the company has a robust order book. It also has a strong in-house designing, engineering and execution team. They have a strong execution capability with industry experience.Anand Rathi: SubscribeAccording to Anand Rathi, the issue is reasonably priced and they have a 'Subscribe' rating to the IPO.""At the upper price band company is valuing at P/E (price-earnings) of 10.7 times FY23 earnings with a market cap of Rs 11,717 million post issue of equity shares and return on net worth of 22.31 percent,"" the brokerage said.Stoxbox: SubscribeAssigning a 'Subscribe' rating to the issue, the brokerage said, ""EMS has successfully completed 67 projects as of July 31, 2023, and gradually intends to expand its business operations to other regions of the country, especially North-East and South India. Almost all of the company’s projects are World Bank-funded through local state government bodies. This is the main reason for their robust cash flows/timely payments, and no bad debts, which helps them to take on more projects with the help of internal accruals only. As a result, there are savings in the finance cost which helps to improve the profit margin.""""On the upper price band, the issue is valued at a P/E of 9.1 times based on FY23 earnings, which we feel is fairly valued compared to its peers.""About the offerThe IPO comprises a fresh issue of equity shares, aggregating up to Rs 146 crore, which was cut from Rs 180 crore earlier, by EMSL and an offer for sale (OFS) of up to 82.94 lakh equity shares.Under the OFS, promoter and founder Ramveer Singh will sell 82.94 lakh shares. Singh currently holds a 97.81 percent stake in the company.The company will not receive any proceeds from the OFS by the promoter and selling shareholder and the proceeds received from the OFS will not form part of the net proceeds. The promoter and selling shareholder will be entitled to the proceeds of the OFS after deducting his proportion of issue expenses and relevant taxes thereon.The net proceeds from the issue will be utilised for funding of working capital requirements of EMSL; and general corporate purposes.About 50 percent of the issue has been set aside for qualified institutional buyers, 15 percent for non-institutional investors and the remaining 35 percent for retail investors.Khambatta Securities is the sole book-running lead manager to the issue, while KFin Technologies is the registrar.FinancialsOn the financial performance front, for the last three fiscals, EMSL has on a consolidated basis posted a total revenue and a net profit of Rs 336.18 crore and Rs 71.91 crore in FY21, Rs 363.10 crore and Rs 78.93 crore in FY22, and Rs 543.28 crore and Rs 108.67 crore in FY23.EMSL's PAT margins were 21.76 percent in FY21, 21.97 percent in FY22, and 20.18 percent in FY23 as well and its RoE (return on equity) were 23.83 percent, 20.79 percent, and 22.27 percent for the said periods, respectively.Company overviewEMS is in the business of sewerage solution providers, water supply systems, water and waste treatment plants, electrical transmission and distribution, road and allied works, operation and maintenance of wastewater scheme projects (WWSPs) and water supply scheme projects (WSSPs) for government authorities and bodies.The company bids for tenders issued by CPWD, state governments and Urban Local Bodies (ULBs) for developing WWSPs and WSSPs on an EPC or HAM basis.The company has an in-house team for designing engineering and construction, which makes them self-reliant on all aspects of their business. The company have a team of 61 engineers who are supported by third-party consultants and industry experts to ensure compliance and quality standards laid down by the industry and government agencies and departments.First Published: Sept 8, 2023 10:14 AM ISTFirst Published: Sept 8, 2023 10:14 AM ISTFirst Published: Sept 8, 2023 10:14 AM IST",Meghna Sen   ,CNBC
2023-09-08 12:01:02,"Titan shares poised for another 13% upside on promising growth outlook, says analyst","2 Min ReadTata group-controlled jewellery maker Titan Company Ltd has a strong runway for growth in the consumption space in India, with robust earnings growth visibility and compounding for the long term, domestic brokerage house Motilal Oswal said in its latest report.NSETop Gainers
Top Losers
Most Active
Price Shockers
Volume ShockersWhile the recent run-up in gold prices has led to near-term postponement of demand, Titan has historically performed well when gold prices surged.During 2008-13, when gold prices went up by a 24.8 percent CAGR (compound annual growth rate), Titan's jewellery EBIT and overall PAT clocked a CAGR of 49.7 percent and 35.6 percent, respectively. During the same period, its share price saw a 32 percent CAGR. Since its making charges are based on the percentage of the value of gold, the margin will improve after a lag, Motilal said.Titan's medium- to long-term earnings growth opportunity is best-of-breed, reflected in five-year sales, EBITDA and PAT CAGRs of 20.3 percent, 24.3 percent, and 23.9 percent, respectively.Titan shares were trading nearly a percent higher at Rs 3,185.95 apiece on the NSE on Friday, September 8.The stock, in which investor Rekha Rakesh Jhunjhunwala has a stake, rallied 33 percent in the past six months. On a year-to-date basis, Titan shares have gained 24.16 percent and are up 21.33 percent in the last one-year period.Rekha Rakesh Jhunjhunwala holds a 5.36 percent stake, representing 47,595,970 equity shares in the Tata Group company.Technically, the 14-day relative strength index (RSI) of the counter stood at 70.7, indicating it's trading in the overbought zone. This implies that the stock may show a pullback. Titan shares have a one-year beta of 0.7, suggesting very low volatility during the same period.The counter is trading higher than the 5-day, 20-day, 50-day, 100-day and 200-day moving averages.First Published: Sept 8, 2023 11:49 AM ISTFirst Published: Sept 8, 2023 11:49 AM ISTFirst Published: Sept 8, 2023 11:49 AM IST",Meghna Sen   ,CNBC
2023-09-08 11:16:02,"Top stock picks | IndiGo, Tata Power on the radar","2 Min ReadRecently, market analyst Manas Jaiswal of manasjaiswal.com shared two compelling buy calls, Tata Power and Interglobe Aviation (IndiGo).NSETop Gainers
Top Losers
Most Active
Price Shockers
Volume ShockersOne of the key technical indicators Jaiswal highlighted was Tata Power's formation of a flag pattern breakout, indicating a potential upward trend. Additionally, the stock has been consistently forming higher tops and higher bottoms, showcasing its strength.The potential for growth is promising as Jaiswal predicted that Tata Power's stock could reach approximately Rs 285, representing a substantial increase from its current levels. He advised investors to consider a long position in Tata Power for the next three to four trading sessions, with a recommended stop loss at around Rs 266.Notably, Tata Power had already gained more than 18 percent over the past month, further bolstering the case for its continued upward trajectory.He pointed out that on the day of his analysis, IndiGo had regained both its 50-DMA and 20-DMA, indicating a positive shift in momentum. This technical resurgence suggested a potential upward movement in the stock's price.Investors looking to capitalize on IndiGo's recovery can consider taking a long position with a suggested stop loss at approximately Rs 2,459. Jaiswal's target for the stock is approximately Rs 2,550, indicating a potential for significant gains.It's noteworthy that IndiGo had experienced a decline of more than 2 percent in the previous month.Disclaimer:The views and investment tips expressed by investment experts on CNBCTV18.com are their own and not that of the website or its management. CNBCTV18.com advises users to check with certified experts before taking any investment decisions.",CNBC-TV18 ,CNBC
2023-09-08 10:55:59,"Vodafone Idea share price: Stock set for third straight weekly advance, up 42% in nearly a month","2 Min ReadShares of Vodafone Idea are up nearly 3 percent in today's session and are nearing the mark of Rs 11.NSETop Gainers
Top Losers
Most Active
Price Shockers
Volume ShockersThe last time the stock traded above the mark of Rs 11 was back in February 2022. The stock has oscillated between gains and losses over the last five trading sessions.Vodafone Idea's shares are up 8 percent so far this week. This comes after the stock reported back-to-back weekly gains of 14 percent each. Over the last three weeks, the stock has risen 42 percent.Continue Reading",Hormaz Fatakia   ,CNBC
2023-09-08 10:55:59,"Vodafone Idea share price: Stock set for third straight weekly advance, up 42% in nearly a month","2 Min ReadShares of Vodafone Idea are up nearly 3 percent in today's session and are nearing the mark of Rs 11.NSETop Gainers
Top Losers
Most Active
Price Shockers
Volume ShockersThe last time the stock traded above the mark of Rs 11 was back in February 2022. The stock has oscillated between gains and losses over the last five trading sessions.Vodafone Idea's shares are up 8 percent so far this week. This comes after the stock reported back-to-back weekly gains of 14 percent each. Over the last three weeks, the stock has risen 42 percent.The last instance of the stock gaining for three weeks in a row was between the end of May and early-June 2023.Vodafone Idea's market capitalisation crossed the mark of Rs 50,000 crore on Wednesday for the first time.A Times of India report on Monday stated that the company has cleared around 10 percent of its dues for the April-June quarter to the Department of Telecom. The company has promised to clear the remaining of the dues by the end of September, the report said, citing sources with knowledge of the matter.A Times of India report on Monday stated that the company has cleared around 10 percent of its dues for the April-June quarter to the Department of Telecom. The company has promised to clear the remaining of the dues by the end of September, the report said, citing sources with knowledge of the matter.The company's management also recently mentioned that fund raising plans have gathered steam in recent times.The company's management also recently mentioned that fund raising plans have gathered steam in recent times.Shares of Vodafone Idea are trading 2.9 percent higher at Rs 10.80.Shares of Vodafone Idea are trading 2.9 percent higher at Rs 10.80.First Published: Sept 8, 2023 10:49 AM ISTFirst Published: Sept 8, 2023 10:49 AM ISTFirst Published: Sept 8, 2023 10:49 AM IST",Hormaz Fatakia   ,CNBC
2023-09-08 10:19:10,Dixon Technologies is very close to signing a global client: Exclusive,"Consumer Durables manufacturer Dixon Technologies Ltd. told CNBC-TV18 exclusively that they are in the final stages to sign a global client.NSETop Gainers
Top Losers
Most Active
Price Shockers
Volume ShockersCFO Saurabh Gupta told CNBC-TV18 that the potential new client is one of the top three global players for laptops and tablets. However, he did not disclose the name.India's share in electronic manufacturing services is currently at 2 percent and Gupta expects that number to rise to high single digits by 2030.Continue Reading",Prashant Nair    | Sonia Shenoy    | Nigel D'Souza   ,CNBC
2023-09-08 10:19:10,Dixon Technologies is very close to signing a global client: Exclusive,"Consumer Durables manufacturer Dixon Technologies Ltd. told CNBC-TV18 exclusively that they are in the final stages to sign a global client.NSETop Gainers
Top Losers
Most Active
Price Shockers
Volume ShockersCFO Saurabh Gupta told CNBC-TV18 that the potential new client is one of the top three global players for laptops and tablets. However, he did not disclose the name.India's share in electronic manufacturing services is currently at 2 percent and Gupta expects that number to rise to high single digits by 2030.Gupta further said that the company would start executing its order from Xiaomi in October.Dixon Technologies has a capex of Rs 250 crore over the next six years and it plans on funding the entire capex through internal accruals. Gupta further said that the company could achieve an operating margin of 4-4.2 percent for the next two years.Last year, the company lowered its EBITDA margin guidance for the financial year 2023 to 3.8 percent from 4-4.1 percent earlier.Gupta mentioned that as of date, there is nothing new in the pipeline with Apple but the iPhone manufacturer is extremely committed to India.The Street remains divided though on Dixon's prospects.Brokerage firm CLSA has an outperform rating with a price target of Rs 5,675. The note said that Dixon is a key beneficiary of rising domestic demand and manufacturing footprint.CLSA is expecting the company's revenue to grow at a compounded annual growth rate (CAGR) of 32 percent over the financial year 2023-2026 after a 31 percent CAGR between the financial years of 2017 and 2023.On the other hand, Kotak Institutional Equities initiated coverage on the stock with a sell rating and a price target of Rs 4,000. It said that the company is transitioning from slow-growing segments where it has a large 30 percent-plus market share into new EMS segments, exports and component manufacturing.Shares of Dixon Technologies are trading 0.5 percent higher at Rs 5,111.90.(Edited by : Hormaz Fatakia)
First Published: Sept 8, 2023 9:47 AM IST(Edited by : Hormaz Fatakia)
First Published: Sept 8, 2023 9:47 AM IST(Edited by : Hormaz Fatakia)First Published: Sept 8, 2023 9:47 AM IST",Prashant Nair    | Sonia Shenoy    | Nigel D'Souza   ,CNBC
2023-09-08 10:17:09,"L&T Share Price: Six analysts expect the stock to cross buyback price of Rs 3,000 after Middle East order","3 Min ReadMany foreign brokerages have revised their price targets higher on infrastructure conglomerate Larsen & Toubro after reports indicated that it has won the order for Saudi Aramco's Jafurah unconventional gas development project.NSETop Gainers
Top Losers
Most Active
Price Shockers
Volume ShockersCNBC-TV18 was the first to report about the order, which is likely to be valued at nearly Rs 24,000 crore. However, L&T has yet to make an official exchange announcement regarding the same.Reacting to this potential order win, shares of L&T rose 4 percent on Thursday, September 8, to close at a record high.Continue Reading",Vivek Iyer  ,CNBC
2023-09-08 10:17:09,"L&T Share Price: Six analysts expect the stock to cross buyback price of Rs 3,000 after Middle East order","3 Min ReadMany foreign brokerages have revised their price targets higher on infrastructure conglomerate Larsen & Toubro after reports indicated that it has won the order for Saudi Aramco's Jafurah unconventional gas development project.NSETop Gainers
Top Losers
Most Active
Price Shockers
Volume ShockersCNBC-TV18 was the first to report about the order, which is likely to be valued at nearly Rs 24,000 crore. However, L&T has yet to make an official exchange announcement regarding the same.Reacting to this potential order win, shares of L&T rose 4 percent on Thursday, September 8, to close at a record high.Almost 38 out of the 41 analysts that track L&T now have a buy recommendation on the stock. Six of those expect the stock to reach its or trade above its buyback price of Rs 3,000. L&T had announced a share buyback worth Rs 10,000 crore up to a price of Rs 3,000 apiece.Here's a look at what some brokerages had to say:Brokerage firm CLSA has maintained its buy rating on L&T and raised its price target higher to Rs 3,240. This is the highest target on the street for L&T. The brokerage said that the large fossil and non-fossil Middle East (West Asia) order is a catalyst for the target price revision.CLSA wrote that L&T was one of the few preferred contractors of Saudi Aramco with its long presence in the Middle East and competency. ""By the time the orders are placed & EPS gets visible, expect the stock to re-rate,"" the note said.Another brokerage that expects the L&T stock to go beyond Rs 3,000 is Citi. It has maintained its buy recommendation on the stock with a price target of Rs 3,175. While the Middle East order is not official yet, Citi noted that L&T had increased its prospects size post the June quarter results for the financial year 2024 due to expansion in hydrocarbon prospects.A buyback of Rs 10,000 crore at Rs 3,000 per share further adds to shareholder confidence, according to Citi. The note also highlighted L&T's balance sheet improvement, better-working capital and consistent improvement in consolidated Return on Equity (RoE).Morgan Stanley believes that the order in question accounts for 13 percent of the company's annual guidance and 17 percent of core order inflows. The brokerage said that Saudi Arabia is undergoing an unprecedented transformation with nearly $1 trillion in gigaproject commitments and rapid demographic shifts. Morgan Stanley remains overweight on L&T with a price target of Rs 2,935.Shares of L&T have now risen nearly 40 percent so far in 2023.(Edited by : Hormaz Fatakia)
First Published: Sept 8, 2023 8:06 AM IST(Edited by : Hormaz Fatakia)
First Published: Sept 8, 2023 8:06 AM IST(Edited by : Hormaz Fatakia)First Published: Sept 8, 2023 8:06 AM IST",Vivek Iyer  ,CNBC
2023-09-08 12:08:00,"ONGC to infuse Rs 15,000 crore in OPaL, edge out GAIL to take control of petchem firm","State-owned Oil and Natural Gas Corporation (ONGC) will infuse about Rs 15,000 crore in OPaL as part of a financial restructuring exercise that will see gas utility GAIL being edged out of the petrochemical firm.ONGC currently holds 49.36 per cent stake in ONGC Petro-additions Ltd (OPaL), which operates a mega petrochemical plant at Dahej in Gujarat. GAIL (India) Ltd has 49.21 per cent interest and Gujarat State Petrochemical Corp (GSPC) has the remaining 1.43 per cent.The ONGC board last week approved a financial restructuring of the petchem firm which had been making losses due to its high debt.ONGC will convert share warrants into equity, buy-back debentures and invest Rs 7,000 crore more equity, which will give it about 95 per cent stake, the company said in a stock exchange filing.The proposal approved includes ""conversion of share warrants issued by OPaL and subscribed by ONGC into equity shares upon payment of final call money of Rs 86.281 crore at the rate of Rs 0.25 per warrant,"" it said.Also, ONGC will ""buy-back compulsory convertible debentures (CCDs) of Rs 7,778 crore."" CCDs issued by OPaL with backstopping support of ONGC are presently held by financial institutions.ONGC will also invest Rs 7,000 crore in equity/quasi-equity security of OPaL, it said.Upon implementation, OPaL would become a subsidiary of ONGC, it added.The financial restructuring ""will augment the holding of ONGC in OPaL and OPaL will become more profitable,"" it said, adding that the total cost of acquisition would be Rs 14,864.281 crore.OPaL was incorporated on November 15, 2006, as a mega, grassroots petrochemical complex to use naphtha produced by ONGC at Hazira as well as rich-gas being imported at Dahej.It is an anchor tenant of Dahej PCPIR, Gujarat and has exported its products to more than 50 countries.OPaL mega petrochemical complex has a capacity to produce 1.5 million tonne per annum of polymers (1,100 kilo tonne per annum (KTPA) ethylene, 400 KTPA propylene), 0.5 million tonne of chemicals, and several other products through the associated units of pyrolysis gasoline hydrogenation unit, butadiene extraction unit and benzene extraction unit.GAIL had in 2008 picked up a stake in OPaL, which was then building the mega petrochemical complex at Dahej. But the project faced major cost and time overruns and GAIL decided to restrict its equity contribution to the original Rs 996.28 crore.The plant, which at the time of conception was projected to cost Rs 12,440 crore, was completed only in 2017 at a cost of about Rs 30,000 crore.GAIL and GSPC will now together hold close to 5 per cent in OPaL post-financial restructuring.ONGC had invested about Rs 4,400 crore as equity and warrants in OPaL. As a Maharatna PSU, it is permitted to invest only up to Rs 5,000 crore in a joint venture.OPaL's accumulated losses touched Rs 13,000.3 crore on March 31, 2023.",Written By: PTI,Zee Business
2023-09-08 11:37:00,"Zixa Strong Launches ""Champions Behind The Champions"" Campaign on World Physiotherapy Day","In the world of sports, while athletes grab the headlines, it is the Sports Physiotherapists, Sports Medicine Specialists and Sports Rehabilation Specialists who work closely and tirelessly with the athletes behind the scenes.They ensure athletes are in prime condition, managing injuries, and enhancing overall performance. These experts are instrumental in the success and longevity of athletes' careers, making them indispensable to the sports fraternity. ""Our organisation has operated in the pain management segment for decades, and been at the forefront of quality and innovation in this category.World Physiotherapy Day is a momentous occasion for Zixa Strong, and we are proud to celebrate it by acknowledging  Sports Physiotherapists, Sports Medicine Specialists and Sports Rehabilation Specialists as the unsung heroes behind our country's top sporting talent,” shared Ashish U. Bhuta, Chairman & Managing Director of Jenburkt Pharmaceuticals Ltd.As part of this initiative, Zixa Strong has captured the inspiring stories and journeys of some of India's most experienced Sports Physiotherapists, Sports Medicine Specialists and Sports Rehabilation Specialists.The campaign aims to showcase the unusual challenges they overcome, the triumphs they achieve, and the athletes whose careers they have nurtured and protected over the years, offering a unique behind-the-scenes glimpse into the unwavering commitment of these champions behind the champions.These captivating stories will be shared on social media platforms, including Hindustan Times Digital and Zixa Strong social media.“This community of experts plays a pivotal role in supporting India's dreams of becoming a great sporting nation, ensuring our athletes reach their full potential on the global stage.Today, we salute these incredible individuals who work tirelessly to ensure our champions stay strong and rise again from pain while representing our nation at the highest level,” Mr Ashish U. Bhuta added.In the run up to World Physiotherapy Day, Zixa Strong gifted a certificate of recognition with a heartfelt thank you note along with a gift hamper for all the sports physiotherapists - a simple gesture that has been appreciated by the community.“A wonderful initiative! Expressing gratitude to Zixa Strong for honoring sports medicine specialists, sports rehab experts and sport physiotherapists.""""It's important to acknowledge and appreciate those who play a significant role in supporting athletes' health,  performance and overall success,” shared Dr Siddharth Sakalle, MPT in Sports, Manual and MSK from Australia, Ergonomist USA, Senior Physiotherapist in Olympic Gold Quest and Chief Physiotherapist at Prakash Padukone Badminton Academy.“We invite everyone to be a part of this remarkable journey to honor the Champions Behind The Champions - not just today, but everyday! We extend a heartfelt invitation to sports physiotherapists, sports medicine specialists, and sports rehabilitation specialists to join our 'Champions Behind The Champions' initiative by writing to us on social media @zixapainrelief.Together, let us be the driving force that empowers athletes to conquer their dreams and make our natio proud, one pain-free stride at a time,” shared Nitisha Pande, Lead - Brand Communication & Collaborations, Jenburkt Pharmaceuticals Ltd.Do follow our campaign over the course of this year on social media (@zixapainrelief), and let us collectively recognize and appreciate the Champions Behind the Champions this World Physiotherapy Day.Zixa Strong stands at the forefront of pain relief innovation with its revolutionary Oil in Water FlashMicelle Technology, offering fast-acting and enduring relief for intense muscle and joint pains.This groundbreaking formula is not only Diclofenac-Free but also harnesses the power of 6 Powerful Plant Actives, providing a potent hot and cold therapy combination.Over the past year, the brand has collaborated with endurance athletes, leading marathons and sporting events in the capacity of Official Pain Relief Partner which has given the brand an insider's view of the unique support ecosystem that goes into athletic success on the field. ",Written By: ANI,Zee Business
2023-09-08 11:35:00,SpaceX refused govt request to activate Starlink to sink Russian fleet: Elon Musk,"Tesla and SpaceX CEO Elon Musk on Friday revealed that he did not budge to an emergency request from the government authorities to switch on space internet service SpaceX up to Sevastopol in Crimea, which is a major port on the Black Sea, to target Russian ships.“There was an emergency request from government authorities to activate Starlink all the way to Sevastopol,” said Musk, without mentioning the Ukrainian government.“The obvious intent being to sink most of the Russian fleet at anchor. If I had agreed to their request, then SpaceX would be explicitly complicit in a major act of war and conflict escalation,” the X owner added.“The Starlink regions in question were not activated. SpaceX did not deactivate anything,” Musk added. “Both sides should agree to a truce. Every day that passes, more Ukrainian and Russian youth die to gain and lose small pieces of land, with borders barely changing. This is not worth their lives,” the billionaire posted.He also urged that Russia and Ukraine should agree to a truce as hundreds of youth continue to die at both sides.“Both sides should agree to a truce. Every day that passes, more Ukrainian and Russian youth die to gain and lose small pieces of land, with borders barely changing. This is not worth their lives,” Musk emphasised.Last year, Musk had said that his Starlink was the only internet service left in Ukraine, and Russia was actively trying to kill it too.""Starlink is the only comms system still working at warfront -- others are all dead. Russia is actively trying to kill Starlink. To safeguard, SpaceX has diverted massive resources towards defence,"" he had tweeted.",Written By: IANS,Zee Business
2023-09-08 08:11:00,"Ford raises pay for 8,000 UAW workers in line with 2019 contract","Ford Motor news: Ford Motor Co said about 8,000 U.S. workers represented by the United Auto Workers union will get an average $4.33 an hour in additional pay under provisions of the current contract agreed in 2019. Ford announced the pay increases as talks with the UAW for a new contract are headed for a Sept. 14 strike deadline.The union has rejected Ford's recent wage increase proposals as inadequate. But Ford was the first among the Detroit Three automakers to put forward a detailed economic proposal in this contract round as it campaigns to set the labor pattern for the unionized U.S. automakers.Under Ford's 2019 contract, permanent hourly manufacturing employees were eligible for a pay increase if they were hired prior to the 2019 contract effective date and were earning at least $24.40 per hour as of September. 1, 2023, the company said in a statement. ",Written By: Reuters,Zee Business
2023-09-08 08:11:00,"Ford raises pay for 8,000 UAW workers in line with 2019 contract","Ford Motor news: Ford Motor Co said about 8,000 U.S. workers represented by the United Auto Workers union will get an average $4.33 an hour in additional pay under provisions of the current contract agreed in 2019. Ford announced the pay increases as talks with the UAW for a new contract are headed for a Sept. 14 strike deadline.The union has rejected Ford's recent wage increase proposals as inadequate. But Ford was the first among the Detroit Three automakers to put forward a detailed economic proposal in this contract round as it campaigns to set the labor pattern for the unionized U.S. automakers.",Written By: Reuters,Zee Business
2023-09-08 08:03:00,Walmart changes starting pay structure for entry-level store workers,"Walmart is changing the hourly starting wage structure for entry-level store workers, as companies seek to reduce costs in a slowing job market. The change means that store workers including cashiers, personal shoppers, stockers, self-checkout helpers and associates manning departments such as sporting goods or electronics will all receive the same hourly starting wages that are paid at the store, instead of different levels previously, Walmart spokesperson Anne Hatfield said.Deli, auto center and bakery workers will continue to receive higher starting wages as they are higher-skilled roles, she added. The Wall Street Journal, which was the first to report the wage structure changes that went into effect in mid-July, said the changes mean paying some new store workers less than it would have three months ago, citing documents seen by the Journal and store workers.",Written By: Reuters,Zee Business
2023-09-08 08:03:00,Walmart changes starting pay structure for entry-level store workers,"Walmart is changing the hourly starting wage structure for entry-level store workers, as companies seek to reduce costs in a slowing job market. The change means that store workers including cashiers, personal shoppers, stockers, self-checkout helpers and associates manning departments such as sporting goods or electronics will all receive the same hourly starting wages that are paid at the store, instead of different levels previously, Walmart spokesperson Anne Hatfield said.Deli, auto center and bakery workers will continue to receive higher starting wages as they are higher-skilled roles, she added. The Wall Street Journal, which was the first to report the wage structure changes that went into effect in mid-July, said the changes mean paying some new store workers less than it would have three months ago, citing documents seen by the Journal and store workers.Walmart pays its employees different starting wages based on where the store is based. For example, workers in the Northeast start at higher rates compared to the Midwest. The new wage structure will not change Walmart's minimum hourly wage of $14 or result in any pay cuts for existing employees, the spokesperson said. ""We can have consistency in staffing across the store, have better customer service and allow for new opportunities for associates to learn things,"" Hatfield said.Shares of the company rose about 1 per cent in afternoon trade. Walmart's move comes at a time when U.S. job growth data in August showed that the labor market was slowing in response to the U.S. central bank's hefty rate hikes to cool demand in the economy, which has already started to see demand waver for discretionary items.Reuters reported in August that Walmart was asking some of its 16,000 pharmacists across the United States to voluntarily take pay cuts by reducing their working hours in a bid to lower costs. Still, the retailer has fared better than rivals because of its focus on groceries, which are becoming a larger portion of consumers' budgets at a time when their wallets are squeezed by inflation. The company raised its full-year forecasts for the second-time this year in August. The retailer has been raising wages over the past few years to attract employees and fight labor shortages spurred by the COVID-19 pandemic.",Written By: Reuters,Zee Business
